batch,loss,categorical_accuracy
612,0.28345781564712524,0.911261796951294
613,0.28404179215431213,0.9109959006309509
614,0.2844768464565277,0.9107349514961243
615,0.2845838963985443,0.9108371734619141
616,0.28366729617118835,0.9110085368156433
617,0.2834669351577759,0.9109656810760498
618,0.28210216760635376,0.9114118218421936
619,0.28147655725479126,0.9115044474601746
620,0.2814183235168457,0.9115268588066101
621,0.2807008624076843,0.911888599395752
622,0.2806612551212311,0.912109375
623,0.2801988124847412,0.9121928215026855
624,0.2809300422668457,0.9120762944221497
625,0.28062596917152405,0.9122899174690247
626,0.2810460031032562,0.911914050579071
627,0.280827134847641,0.9120609760284424
628,0.2809333801269531,0.9119492769241333
629,0.2808201313018799,0.9121569991111755
630,0.2803119421005249,0.9121723771095276
631,0.28109923005104065,0.9116874933242798
632,0.2816796600818634,0.9114583134651184
633,0.28189903497695923,0.9114173054695129
634,0.28177037835121155,0.91156005859375
635,0.2824726402759552,0.9115188717842102
636,0.28266260027885437,0.9114783406257629
637,0.2835305631160736,0.9112595319747925
638,0.28359276056289673,0.9111623764038086
639,0.2833048105239868,0.9113016724586487
640,0.28296658396720886,0.9113805890083313
641,0.28225162625312805,0.9114583134651184
642,0.2822719216346741,0.9113051295280457
643,0.2817953824996948,0.9113252758979797
644,0.2822882831096649,0.9109488129615784
645,0.28207507729530334,0.9110836386680603
646,0.28146377205848694,0.9111049175262451
647,0.2815128266811371,0.911125898361206
648,0.2807858884334564,0.9113666415214539
649,0.28046125173568726,0.9113854765892029
650,0.2806410789489746,0.9111870527267456
651,0.2795838713645935,0.9115840792655945
652,0.2796454429626465,0.911654531955719
653,0.27948305010795593,0.9116177558898926
654,0.27916058897972107,0.9118454456329346
655,0.2800469696521759,0.9114933013916016
656,0.2795950472354889,0.9115104079246521
657,0.2796410322189331,0.9115273356437683
658,0.2795581817626953,0.9115954041481018
659,0.27959102392196655,0.9116625785827637
660,0.2801067531108856,0.9115259647369385
661,0.28061506152153015,0.9112903475761414
662,0.2795988619327545,0.9116586446762085
663,0.27994489669799805,0.9114749431610107
664,0.2795293927192688,0.9116396307945251
665,0.27899041771888733,0.9116548895835876
666,0.2797714173793793,0.9112304449081421
667,0.2796817421913147,0.9111995100975037
668,0.28003519773483276,0.9111689925193787
669,0.2795182764530182,0.9113784432411194
670,0.2794063091278076,0.9113948345184326
671,0.2807168960571289,0.9111269116401672
672,0.2806760370731354,0.911097526550293
673,0.2807360887527466,0.911115288734436
674,0.28077441453933716,0.9111793041229248
675,0.2804354131221771,0.9112502932548523
676,0.23592664301395416,0.9453125
677,0.23531919717788696,0.93359375
678,0.30520904064178467,0.90625
679,0.2745527923107147,0.912109375
680,0.27488604187965393,0.9125000238418579
681,0.2907737195491791,0.9075520634651184
682,0.2733744978904724,0.9095982313156128
683,0.26049283146858215,0.912109375
684,0.2526220679283142,0.9140625
685,0.25115567445755005,0.9140625
686,0.2552534341812134,0.9119318127632141
687,0.2520737946033478,0.9147135615348816
688,0.24214352667331696,0.9176682829856873
689,0.23864689469337463,0.9185267686843872
690,0.23855233192443848,0.9177083373069763
691,0.24454843997955322,0.916015625
692,0.24328142404556274,0.9172794222831726
693,0.2432863414287567,0.9157986044883728
694,0.23846502602100372,0.9185855388641357
695,0.241580992937088,0.918749988079071
696,0.24078580737113953,0.917782723903656
697,0.2416272610425949,0.91796875
698,0.2432630956172943,0.9177989363670349
699,0.2428606152534485,0.9173176884651184
700,0.24129733443260193,0.917187511920929
701,0.24466803669929504,0.9167668223381042
702,0.24992729723453522,0.9163773059844971
703,0.2511470913887024,0.9174107313156128
704,0.25274336338043213,0.9170258641242981
705,0.2513740658760071,0.9169270992279053
706,0.2493097484111786,0.9178427457809448
707,0.25201699137687683,0.917724609375
708,0.24893991649150848,0.9185606241226196
709,0.2502734661102295,0.91796875
710,0.25070565938949585,0.9174107313156128
711,0.25201719999313354,0.9173176884651184
712,0.2570473551750183,0.9163851141929626
713,0.25561609864234924,0.9177631735801697
714,0.2550511360168457,0.9182692170143127
715,0.2564556896686554,0.9175781011581421
716,0.25698646903038025,0.9173018336296082
